Step, Time, L2_Norm_Rho
    4330   1.280074E-04   5.107896E+04
    4340   1.283030E-04   5.107906E+04
    4350   1.285987E-04   5.107914E+04
    4360   1.288943E-04   5.107921E+04
    4370   1.291899E-04   5.107928E+04
    4380   1.294856E-04   5.107933E+04
    4390   1.297812E-04   5.107938E+04
    4400   1.300768E-04   5.107941E+04
    4410   1.303724E-04   5.107944E+04
    4420   1.306681E-04   5.107946E+04
    4430   1.309637E-04   5.107947E+04
    4440   1.312593E-04   5.107947E+04
    4450   1.315550E-04   5.107947E+04
    4460   1.318506E-04   5.107946E+04
    4470   1.321462E-04   5.107944E+04
    4480   1.324419E-04   5.107942E+04
    4490   1.327375E-04   5.107939E+04
    4500   1.330331E-04   5.107935E+04
    4510   1.333287E-04   5.107931E+04
    4520   1.336244E-04   5.107926E+04
    4530   1.339200E-04   5.107921E+04
    4540   1.342156E-04   5.107915E+04
    4550   1.345113E-04   5.107908E+04
    4560   1.348069E-04   5.107901E+04
    4570   1.351025E-04   5.107893E+04
    4580   1.353981E-04   5.107885E+04
    4590   1.356938E-04   5.107877E+04
    4600   1.359894E-04   5.107867E+04
    4610   1.362850E-04   5.107858E+04
    4620   1.365807E-04   5.107847E+04
    4630   1.368763E-04   5.107837E+04
    4640   1.371719E-04   5.107826E+04
    4650   1.374675E-04   5.107814E+04
    4660   1.377632E-04   5.107801E+04
    4670   1.380588E-04   5.107789E+04
    4680   1.383544E-04   5.107775E+04
    4690   1.386501E-04   5.107762E+04
    4700   1.389457E-04   5.107747E+04
    4710   1.392413E-04   5.107732E+04
    4720   1.395370E-04   5.107717E+04
    4730   1.398326E-04   5.107701E+04
    4740   1.401282E-04   5.107685E+04
    4750   1.404238E-04   5.107668E+04
    4760   1.407195E-04   5.107650E+04
    4770   1.410151E-04   5.107632E+04
    4780   1.413107E-04   5.107614E+04
    4790   1.416064E-04   5.107594E+04
    4800   1.419020E-04   5.107575E+04
    4810   1.421976E-04   5.107554E+04
    4820   1.424932E-04   5.107533E+04
    4830   1.427889E-04   5.107512E+04
    4840   1.430845E-04   5.107490E+04
    4850   1.433801E-04   5.107467E+04
    4860   1.436758E-04   5.107444E+04
    4870   1.439714E-04   5.107420E+04
    4880   1.442670E-04   5.107395E+04
    4890   1.445626E-04   5.107370E+04
    4900   1.448583E-04   5.107344E+04
    4910   1.451539E-04   5.107317E+04
    4920   1.454495E-04   5.107290E+04
    4930   1.457452E-04   5.107262E+04
    4940   1.460408E-04   5.107234E+04
    4950   1.463364E-04   5.107205E+04
    4960   1.466320E-04   5.107175E+04
    4970   1.469277E-04   5.107144E+04
    4980   1.472233E-04   5.107113E+04
    4990   1.475189E-04   5.107081E+04
    5000   1.478146E-04   5.107048E+04
    5010   1.481102E-04   5.107015E+04
    5020   1.484058E-04   5.106980E+04
    5030   1.487015E-04   5.106945E+04
    5040   1.489971E-04   5.106910E+04
    5050   1.492927E-04   5.106873E+04
    5060   1.495883E-04   5.106836E+04
    5070   1.498840E-04   5.106798E+04
    5080   1.501796E-04   5.106759E+04
    5090   1.504752E-04   5.106720E+04
    5100   1.507709E-04   5.106679E+04
    5110   1.510665E-04   5.106638E+04
    5120   1.513621E-04   5.106596E+04
    5130   1.516577E-04   5.106553E+04
    5140   1.519534E-04   5.106510E+04
    5150   1.522490E-04   5.106466E+04
    5160   1.525446E-04   5.106420E+04
    5170   1.528403E-04   5.106374E+04
    5180   1.531359E-04   5.106327E+04
    5190   1.534315E-04   5.106280E+04
    5200   1.537271E-04   5.106231E+04
    5210   1.540228E-04   5.106182E+04
    5220   1.543184E-04   5.106131E+04
    5230   1.546140E-04   5.106080E+04
    5240   1.549097E-04   5.106028E+04
    5250   1.552053E-04   5.105976E+04
    5260   1.555009E-04   5.105922E+04
    5270   1.557966E-04   5.105867E+04
    5280   1.560922E-04   5.105812E+04
    5290   1.563878E-04   5.105756E+04
    5300   1.566834E-04   5.105698E+04
    5310   1.569791E-04   5.105640E+04
    5320   1.572747E-04   5.105581E+04
    5330   1.575703E-04   5.105522E+04
    5340   1.578660E-04   5.105461E+04
    5350   1.581616E-04   5.105399E+04
    5360   1.584572E-04   5.105337E+04
    5370   1.587528E-04   5.105274E+04
    5380   1.590485E-04   5.105209E+04
    5390   1.593441E-04   5.105144E+04
    5400   1.596397E-04   5.105078E+04
    5410   1.599354E-04   5.105011E+04
    5420   1.602310E-04   5.104944E+04
    5430   1.605266E-04   5.104875E+04
    5440   1.608222E-04   5.104806E+04
    5450   1.611179E-04   5.104735E+04
    5460   1.614135E-04   5.104664E+04
    5470   1.617091E-04   5.104592E+04
    5480   1.620048E-04   5.104519E+04
    5490   1.623004E-04   5.104445E+04
    5500   1.625960E-04   5.104370E+04
    5510   1.628917E-04   5.104294E+04
    5520   1.631873E-04   5.104218E+04
    5530   1.634829E-04   5.104141E+04
    5540   1.637785E-04   5.104062E+04
    5550   1.640742E-04   5.103983E+04
    5560   1.643698E-04   5.103903E+04
    5570   1.646654E-04   5.103823E+04
    5580   1.649611E-04   5.103741E+04
    5590   1.652567E-04   5.103659E+04
    5600   1.655523E-04   5.103576E+04
    5610   1.658479E-04   5.103491E+04
    5620   1.661436E-04   5.103407E+04
    5630   1.664392E-04   5.103321E+04
    5640   1.667348E-04   5.103234E+04
    5650   1.670305E-04   5.103147E+04
    5660   1.673261E-04   5.103059E+04
    5670   1.676217E-04   5.102970E+04
    5680   1.679173E-04   5.102880E+04
    5690   1.682130E-04   5.102790E+04
    5700   1.685086E-04   5.102699E+04
    5710   1.688042E-04   5.102607E+04
    5720   1.690999E-04   5.102514E+04
    5730   1.693955E-04   5.102420E+04
    5740   1.696911E-04   5.102326E+04
    5750   1.699868E-04   5.102231E+04
